file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
091901046.png,27,0.760022,565,177,768,177,768,404,565,404
091926405.png,27,0.952428,733,195,956,195,956,428,733,428
091927022.png,4,0.55718,1214,347,1455,347,1455,599,1214,599
091953274.png,18,0.926807,868,519,1147,519,1147,784,868,784
092033954.png,21,0.937948,923,75,1175,75,1175,374,923,374
092034070.png,5,0.937823,1074,193,1341,193,1341,434,1074,434
092034070.png,26,0.930911,1271,508,1576,508,1576,828,1271,828
092034070.png,7,0.67285,1271,508,1576,508,1576,828,1271,828
092036039.png,11,0.947226,738,121,995,121,995,363,738,363
092103304.png,28,0.785563,438,454,704,454,704,753,438,753
092108305.png,24,0.939439,896,388,1169,388,1169,726,896,726
092108305.png,4,0.852673,330,199,549,199,549,438,330,438
092108305.png,23,0.755242,330,199,549,199,549,438,330,438
092143286.png,11,0.956627,661,104,936,104,936,399,661,399
092148270.png,5,0.953128,416,413,676,413,676,677,416,677
092148922.png,30,0.970069,1029,65,1276,65,1276,296,1029,296
092213141.png,24,0.973597,730,196,958,196,958,475,730,475
092257009.png,20,0.963552,853,548,1136,548,1136,817,853,817
092313173.png,1,0.974152,452,594,729,594,729,867,452,867
092313806.png,26,0.931762,711,112,970,112,970,394,711,394
092313806.png,6,0.615658,1316,622,1600,622,1600,897,1316,897
092318129.png,25,0.975791,422,511,707,511,707,830,422,830
092324978.png,11,0.963878,783,245,1069,245,1069,562,783,562
092337306.png,11,0.967417,752,228,1040,228,1040,544,752,544
092350691.png,16,0.936785,1010,145,1309,145,1309,449,1010,449
092350691.png,11,0.784836,1010,145,1310,145,1310,449,1010,449
092405605.png,20,0.918692,826,537,1110,537,1110,808,826,808
092426478.png,11,0.958192,697,96,970,96,970,404,697,404
092545639.png,7,0.958664,854,429,1140,429,1140,743,854,743
092545988.png,7,0.632982,928,600,1229,600,1229,942,928,942
092553015.png,30,0.858741,852,480,1119,480,1119,739,852,739
092553015.png,31,0.535085,852,483,1120,483,1120,739,852,739
092553200.png,5,0.972004,1220,463,1503,463,1503,729,1220,729
092620345.png,26,0.821833,458,554,733,554,733,820,458,820
092621644.png,17,0.557909,1087,134,1337,134,1337,382,1087,382
092636048.png,11,0.957357,871,466,1174,466,1174,802,871,802
092640579.png,21,0.977297,1181,315,1474,315,1474,643,1181,643
092640579.png,27,0.910305,407,164,652,164,652,445,407,445
092641213.png,21,0.975448,1363,659,1685,659,1685,1020,1363,1020
092641213.png,22,0.942393,497,409,773,409,773,722,497,722
092646680.png,11,0.76182,744,250,970,250,970,495,744,495
092646812.png,7,0.665521,958,768,1253,768,1253,1073,958,1073
092651844.png,31,0.914737,1068,250,1312,250,1312,508,1068,508
092654745.png,28,0.914765,1049,50,1302,50,1302,313,1049,313
092719767.png,11,0.962195,729,250,1015,250,1015,565,729,565
092834210.png,16,0.604827,1106,129,1365,129,1365,364,1106,364
092900977.png,11,0.972739,1168,228,1460,228,1460,599,1168,599
092909509.png,23,0.966428,890,508,1130,508,1130,759,890,759
092929505.png,11,0.96947,452,428,745,428,745,757,452,757
092930468.png,10,0.861394,441,416,704,416,704,677,441,677
092939080.png,24,0.961767,470,532,717,532,717,840,470,840
092947950.png,27,0.915873,459,339,679,339,679,586,459,586
092947950.png,11,0.601633,1000,747,1298,747,1298,1065,1000,1065
093005845.png,28,0.967816,409,451,672,451,672,746,409,746
093009449.png,25,0.938279,1030,71,1284,71,1284,334,1030,334
093011713.png,18,0.96464,485,404,755,404,755,660,485,660
093012246.png,18,0.969444,611,685,905,685,905,960,611,960
093016586.png,10,0.915906,947,708,1244,708,1244,993,947,993
093017715.png,18,0.891128,1204,326,1478,326,1478,578,1204,578
093020514.png,5,0.896811,695,125,953,125,953,367,695,367
093022311.png,24,0.972409,1138,153,1367,153,1367,425,1138,425
093040282.png,25,0.970068,1182,230,1458,230,1458,523,1182,523
093044788.png,11,0.962929,733,119,1008,119,1008,421,733,421
093048318.png,26,0.510058,677,115,912,115,912,354,677,354
093050273.png,25,0.943561,700,166,966,166,966,450,700,450
093051320.png,11,0.793182,728,114,967,114,967,341,728,341
093129918.png,28,0.929227,887,611,1163,611,1163,924,887,924
093129918.png,4,0.651761,887,611,1162,611,1162,924,887,924
093133870.png,14,0.962055,1251,496,1538,496,1538,751,1251,751
093144227.png,24,0.606305,437,487,684,487,684,788,437,788
093206058.png,5,0.969146,1107,176,1380,176,1380,424,1107,424
093206058.png,11,0.940563,672,107,927,107,927,372,672,372
093209660.png,13,0.963882,817,303,1071,303,1071,551,817,551
093241473.png,17,0.829077,1033,85,1280,85,1280,348,1033,348
093241473.png,3,0.596683,1033,84,1280,84,1280,348,1033,348
093244734.png,1,0.935026,744,181,992,181,992,409,744,409
093255826.png,13,0.97659,834,478,1101,478,1101,736,834,736
093300759.png,3,0.883402,1060,49,1309,49,1309,309,1060,309
093308034.png,0,0.915678,1243,397,1512,397,1512,647,1243,647
093308630.png,8,0.940947,1443,785,1750,785,1750,1073,1443,1073
093313986.png,20,0.969689,796,310,1063,310,1063,561,796,561
093319426.png,32,0.833538,1098,122,1353,122,1353,388,1098,388
093320838.png,11,0.962059,1235,353,1545,353,1545,683,1235,683
093325002.png,23,0.972422,1310,557,1562,557,1562,821,1310,821
093325002.png,11,0.544684,702,113,957,113,957,408,702,408
093327286.png,4,0.924596,1129,117,1382,117,1382,377,1129,377
093334197.png,26,0.974386,1054,132,1321,132,1321,410,1054,410
093336046.png,1,0.534507,1043,48,1297,48,1297,272,1043,272
093337114.png,31,0.950656,730,171,978,171,978,419,730,419
093344217.png,11,0.94978,759,148,1031,148,1031,473,759,473
093344882.png,29,0.90243,680,39,910,39,910,274,680,274
093356500.png,31,0.950033,1252,410,1532,410,1532,678,1252,678
093402479.png,21,0.63739,1095,23,1293,23,1293,230,1095,230
093402479.png,1,0.588117,419,385,687,385,687,646,419,646
093402479.png,5,0.561223,419,384,686,384,686,645,419,645
093404348.png,31,0.915471,1135,142,1390,142,1390,387,1135,387
093409491.png,29,0.929505,1112,79,1350,79,1350,316,1112,316
093448738.png,31,0.732197,424,435,690,435,690,694,424,694
093505621.png,27,0.788214,770,143,986,143,986,378,770,378
093516192.png,12,0.860189,376,226,619,226,619,467,376,467
093525821.png,32,0.781731,1104,209,1358,209,1358,479,1104,479
093528685.png,19,0.906928,442,517,714,517,714,783,442,783
093534003.png,6,0.815844,1437,760,1759,760,1759,1060,1437,1060
093534003.png,32,0.794574,872,163,1115,163,1115,428,872,428
093534003.png,26,0.774049,872,164,1116,164,1116,424,872,424
093543019.png,11,0.748846,410,461,652,461,652,720,410,720
093553856.png,11,0.9707,392,346,689,346,689,696,392,696
093606855.png,18,0.954603,759,249,1018,249,1018,495,759,495
093622638.png,11,0.970353,1094,111,1377,111,1377,415,1094,415
093630535.png,12,0.935487,671,66,909,66,909,285,671,285
093638430.png,13,0.983333,842,552,1120,552,1120,817,842,817
093638430.png,24,0.951603,1240,348,1530,348,1530,663,1240,663
093650081.png,5,0.930547,1110,164,1375,164,1375,408,1110,408
093705241.png,25,0.973232,765,304,1044,304,1044,608,765,608
093705730.png,29,0.906947,686,83,922,83,922,321,686,321
093715345.png,14,0.950708,1365,624,1666,624,1666,887,1365,887
093718099.png,33,0.910441,1101,76,1352,76,1352,346,1101,346
093722282.png,11,0.967363,751,182,1028,182,1028,516,751,516
093738733.png,1,0.918231,421,323,658,323,658,565,421,565
093744525.png,24,0.970895,794,291,1031,291,1031,575,794,575
093839677.png,16,0.919601,1109,124,1366,124,1366,364,1109,364
093859822.png,23,0.967728,429,449,661,449,661,705,429,705
093904009.png,16,0.777202,971,761,1266,761,1266,1042,971,1042
093904009.png,1,0.679923,973,762,1266,762,1266,1043,973,1043
093904009.png,0,0.635975,971,763,1266,763,1266,1042,971,1042
093911387.png,18,0.970238,475,676,757,676,757,955,475,955
093921325.png,7,0.961768,1084,56,1359,56,1359,339,1084,339
093931380.png,3,0.733113,1034,31,1282,31,1282,289,1034,289
093931380.png,26,0.529281,1034,31,1282,31,1282,288,1034,288
093939566.png,13,0.973051,1089,74,1336,74,1336,302,1089,302
093957497.png,17,0.683519,1092,72,1340,72,1340,331,1092,331
093957497.png,32,0.575536,1091,71,1340,71,1340,332,1091,332
094045419.png,4,0.957857,1102,70,1349,70,1349,329,1102,329
094056018.png,11,0.967817,771,225,1059,225,1059,538,771,538
094112070.png,25,0.979783,486,522,773,522,773,846,486,846
094131458.png,21,0.980981,1189,329,1485,329,1485,654,1189,654
094131673.png,25,0.970396,1183,332,1472,332,1472,640,1183,640
094136025.png,18,0.97458,1096,128,1351,128,1351,361,1096,361
094143325.png,21,0.837517,285,177,533,177,533,448,285,448
094143325.png,24,0.737403,286,176,534,176,534,448,286,448
094148462.png,30,0.972864,1056,67,1307,67,1307,295,1056,295
094154583.png,6,0.908412,1404,743,1720,743,1720,1025,1404,1025
094154583.png,11,0.874278,652,0,886,0,886,199,652,199
094154583.png,22,0.776038,493,351,733,351,733,601,493,601
094154583.png,15,0.598102,1404,742,1720,742,1720,1022,1404,1022
094204821.png,24,0.931169,1317,533,1579,533,1579,838,1317,838
094209065.png,27,0.927724,383,304,626,304,626,586,383,586
094209155.png,23,0.955983,1191,329,1426,329,1426,581,1191,581
094232722.png,27,0.89377,678,125,894,125,894,352,678,352
094233689.png,17,0.866639,839,571,1082,571,1082,834,839,834
094241325.png,5,0.706829,943,729,1237,729,1237,1015,943,1015
094321093.png,10,0.94988,784,346,1055,346,1055,594,784,594
094337207.png,27,0.955848,411,540,677,540,677,837,411,837
094337207.png,11,0.943057,1071,20,1312,20,1312,273,1071,273
094358678.png,25,0.977208,763,288,1036,288,1036,583,763,583
094418692.png,12,0.950869,1056,64,1306,64,1306,286,1056,286
094504662.png,1,0.537676,1167,242,1423,242,1423,476,1167,476
094537349.png,11,0.975293,1124,186,1416,186,1416,496,1124,496
094553742.png,8,0.970393,420,428,677,428,677,679,420,679
094553742.png,5,0.888671,1120,217,1389,217,1389,465,1120,465
094558260.png,27,0.960488,1069,39,1313,39,1313,294,1069,294
094600039.png,11,0.940256,264,0,505,0,505,218,264,218
094608991.png,33,0.915281,1121,225,1397,225,1397,499,1121,499
094635660.png,18,0.964141,1036,121,1290,121,1290,353,1036,353
094712571.png,27,0.938874,703,149,925,149,925,373,703,373
094838084.png,14,0.89992,793,358,1058,358,1058,606,793,606
094857175.png,21,0.971895,1053,44,1323,44,1323,339,1053,339
094903052.png,0,0.990658,677,129,931,129,931,363,677,363
094914241.png,24,0.868412,748,339,1016,339,1016,611,748,611
094914241.png,23,0.80942,1119,179,1348,179,1348,416,1119,416
094914241.png,4,0.650575,1119,179,1348,179,1348,416,1119,416
094915410.png,11,0.818897,1054,2,1318,2,1318,296,1054,296
094915410.png,21,0.755057,1054,3,1318,3,1318,297,1054,297
094938948.png,11,0.899752,1069,41,1317,41,1317,297,1069,297
094948814.png,31,0.935592,1365,623,1659,623,1659,906,1365,906
094949454.png,17,0.88328,698,140,954,140,954,402,698,402
095007510.png,11,0.969409,1147,206,1436,206,1436,543,1147,543
095021431.png,33,0.920648,851,66,1078,66,1078,313,851,313
095026097.png,32,0.7983,1068,31,1324,31,1324,286,1068,286
095105678.png,5,0.964618,469,626,756,626,756,910,469,910
095121004.png,25,0.952616,566,541,844,541,844,866,566,866
095122535.png,33,0.88222,771,248,1020,248,1020,485,771,485
095126470.png,6,0.969247,937,208,1192,208,1192,463,937,463
095137564.png,19,0.792721,1197,282,1468,282,1468,534,1197,534
095158645.png,28,0.806962,1097,56,1356,56,1356,318,1097,318
095210270.png,1,0.523359,809,379,1066,379,1066,627,809,627
095216706.png,4,0.954751,826,673,1077,673,1077,947,826,947
095220630.png,33,0.966639,760,238,1014,238,1014,501,760,501
095226415.png,24,0.972811,720,172,949,172,949,448,720,448
095233312.png,0,0.864451,1242,389,1514,389,1514,639,1242,639
095246141.png,30,0.967129,959,718,1246,718,1246,995,959,995
095246141.png,11,0.944256,1114,81,1380,81,1380,383,1114,383
095342787.png,32,0.948198,1116,152,1382,152,1382,424,1116,424
095352152.png,11,0.913885,1095,84,1355,84,1355,320,1095,320
095430742.png,11,0.95812,488,285,767,285,767,639,488,639
095513910.png,22,0.881983,850,481,1088,481,1088,737,850,737
095526126.png,14,0.735022,1163,322,1435,322,1435,571,1163,571
095542165.png,26,0.968654,692,92,941,92,941,324,692,324
095545427.png,14,0.797651,1027,771,1314,771,1314,1079,1027,1079
095608312.png,1,0.50209,1192,351,1451,351,1451,599,1192,599
095612230.png,33,0.926131,742,152,992,152,992,408,742,408
095649613.png,7,0.886248,1135,167,1407,167,1407,411,1135,411
095713691.png,14,0.911662,484,669,766,669,766,940,484,940
095725284.png,5,0.955499,450,552,733,552,733,825,450,825
095740817.png,27,0.952718,1078,74,1325,74,1325,332,1078,332
095800714.png,28,0.97071,448,125,684,125,684,388,448,388
095834555.png,11,0.946713,1229,309,1534,309,1534,634,1229,634
095840117.png,24,0.559992,1447,783,1781,783,1781,1079,1447,1079
095850865.png,27,0.974482,1072,54,1316,54,1316,309,1072,309
095855609.png,16,0.841182,1191,296,1460,296,1460,543,1191,543
095904627.png,8,0.934883,790,392,1053,392,1053,636,790,636
095904783.png,23,0.961227,445,419,682,419,682,676,445,676
095905401.png,1,0.889778,917,691,1200,691,1200,953,917,953
095905401.png,8,0.752976,917,694,1199,694,1199,953,917,953
095905401.png,21,0.608283,597,0,824,0,824,154,597,154
095923251.png,4,0.965989,1245,348,1510,348,1510,632,1245,632
095935212.png,7,0.966929,734,56,1000,56,1000,327,734,327
095937538.png,12,0.957571,393,241,630,241,630,475,393,475
095938734.png,26,0.58336,685,80,938,80,938,310,685,310
095950469.png,17,0.788359,722,52,960,52,960,303,722,303
100059550.png,19,0.650567,1224,286,1498,286,1498,535,1224,535
100059550.png,27,0.531758,1552,897,1868,897,1868,1080,1552,1080
100101118.png,11,0.974132,1147,174,1433,174,1433,512,1147,512
100102283.png,11,0.971706,453,343,736,343,736,703,453,703
100147116.png,1,0.635681,863,417,1134,417,1134,667,863,667
100158738.png,26,0.730819,427,482,700,482,700,751,427,751
100201949.png,21,0.972203,1247,403,1546,403,1546,731,1247,731
100201949.png,11,0.772324,675,2,911,2,911,140,675,140
100226255.png,5,0.618967,884,242,1143,242,1143,487,884,487
100227788.png,24,0.957385,775,148,1003,148,1003,420,775,420
100231640.png,19,0.904861,421,543,691,543,691,815,421,815
100245383.png,13,0.973653,1088,106,1338,106,1338,335,1088,335
100247257.png,26,0.969474,414,348,692,348,692,653,414,653
100258948.png,11,0.96008,745,191,1020,191,1020,536,745,536
100328219.png,11,0.93792,425,332,693,332,693,684,425,684
100328219.png,22,0.9302,1278,438,1574,438,1574,731,1278,731
100328564.png,24,0.933592,773,111,997,111,997,384,773,384
100328564.png,27,0.909075,1376,640,1705,640,1705,945,1376,945
100331118.png,11,0.96917,413,361,709,361,709,715,413,715
100348504.png,27,0.92664,1118,117,1334,117,1334,345,1118,345
100348774.png,29,0.961352,1075,48,1315,48,1315,285,1075,285
100412466.png,11,0.699676,906,479,1144,479,1144,743,906,743
100419085.png,10,0.930883,447,483,716,483,716,742,447,742
100445594.png,0,0.685321,1325,516,1607,516,1607,771,1325,771
100459560.png,31,0.872202,1291,475,1574,475,1574,730,1291,730
100505559.png,28,0.898057,1125,144,1387,144,1387,414,1125,414
100518077.png,30,0.923675,399,299,643,299,643,545,399,545
100519224.png,5,0.965541,1246,394,1538,394,1538,660,1246,660
100522633.png,15,0.973279,724,69,971,69,971,297,724,297
100541249.png,23,0.963999,898,630,1152,630,1152,903,898,903
100556236.png,14,0.952113,852,515,1128,515,1128,776,852,776
100559292.png,11,0.970979,1338,526,1665,526,1665,893,1338,893
100636009.png,17,0.973922,1076,43,1330,43,1330,300,1076,300
100712711.png,33,0.958399,771,165,1025,165,1025,427,771,427
100712711.png,9,0.851657,1353,559,1641,559,1641,830,1353,830
100717206.png,31,0.911277,684,114,926,114,926,350,684,350
100741602.png,8,0.929395,1229,394,1499,394,1499,641,1229,641
100759680.png,21,0.9108,692,61,931,61,931,272,692,272
100810921.png,22,0.586418,1165,190,1389,190,1389,429,1165,429
100812625.png,12,0.944471,673,114,912,114,912,336,673,336
100812879.png,11,0.778639,1123,194,1393,194,1393,441,1123,441
100812879.png,5,0.741178,1122,194,1393,194,1393,442,1122,442
100818226.png,6,0.746914,1269,416,1548,416,1548,662,1269,662
100839968.png,8,0.946966,1372,744,1671,744,1671,1021,1372,1021
100841415.png,12,0.885541,1028,98,1279,98,1279,327,1028,327
100850322.png,17,0.726582,1162,246,1444,246,1444,544,1162,544
100850322.png,26,0.670571,1162,245,1444,245,1444,544,1162,544
100851356.png,31,0.969461,913,645,1194,645,1194,929,913,929
100932883.png,4,0.969758,1139,175,1367,175,1367,412,1139,412
100933091.png,17,0.767592,727,73,967,73,967,296,727,296
100937294.png,26,0.650322,695,88,945,88,945,315,695,315
100955579.png,12,0.915413,354,224,602,224,602,465,354,465
101005260.png,33,0.862953,1252,430,1531,430,1531,723,1252,723
101005260.png,7,0.807227,1252,431,1531,431,1531,722,1252,722
101006687.png,30,0.966054,720,95,962,95,962,322,720,322
101013890.png,30,0.978999,741,179,988,179,988,415,741,415
101026915.png,0,0.973646,1056,157,1311,157,1311,386,1056,386
101026915.png,1,0.515804,1056,156,1310,156,1310,385,1056,385
101027344.png,0,0.989447,1142,370,1416,370,1416,620,1142,620
101108856.png,24,0.971828,769,230,999,230,999,514,769,514
101115159.png,6,0.966957,1154,181,1430,181,1430,429,1154,429
101117321.png,22,0.953099,1242,433,1484,433,1484,681,1242,681
101129586.png,11,0.884035,950,642,1201,642,1201,908,950,908
101132188.png,27,0.956367,729,90,942,90,942,312,729,312
101136929.png,11,0.937945,1234,283,1534,283,1534,628,1234,628
101205847.png,17,0.78879,1304,603,1624,603,1624,933,1304,933
101205847.png,11,0.756312,755,233,984,233,984,471,755,471
101207705.png,11,0.958,1162,162,1449,162,1449,470,1162,470
101211361.png,11,0.9713,796,270,1073,270,1073,596,796,596
101211361.png,25,0.695399,1180,237,1455,237,1455,533,1180,533
101211361.png,11,0.590574,1180,237,1455,237,1455,533,1180,533
101215549.png,11,0.800754,745,71,983,71,983,325,745,325
101215549.png,26,0.603621,745,71,982,71,982,324,745,324
101258362.png,11,0.906262,744,153,1020,153,1020,484,744,484
101336750.png,17,0.595281,775,195,1027,195,1027,455,775,455
101359977.png,11,0.744853,965,763,1263,763,1263,1059,965,1059
101359977.png,11,0.598873,731,82,965,82,965,324,731,324
101400221.png,13,0.966923,989,640,1273,640,1273,910,989,910
101421082.png,11,0.944404,802,256,1100,256,1100,571,802,571
101426458.png,5,0.981849,1272,459,1568,459,1568,726,1272,726
101426752.png,5,0.86041,1376,663,1690,663,1690,947,1376,947
101429852.png,24,0.968625,765,164,992,164,992,439,765,439
101432402.png,11,0.844639,689,43,925,43,925,267,689,267
101445673.png,1,0.539725,866,523,1141,523,1141,787,866,787
101501466.png,5,0.941139,1184,237,1448,237,1448,482,1184,482
101501466.png,11,0.929111,365,84,630,84,630,402,365,402
101513459.png,15,0.7247,703,114,956,114,956,343,703,343
101516012.png,9,0.956704,869,531,1141,531,1141,786,869,786
101611364.png,19,0.946601,773,283,1036,283,1036,532,773,532
101701497.png,15,0.975783,428,429,694,429,694,690,428,690
101720427.png,27,0.95046,746,111,988,111,988,369,746,369
101721799.png,27,0.951892,1004,752,1292,752,1292,1079,1004,1079
